episode_i,targets_Qvalue,time-step,episode_reward,train/loss,policy_loss,value_loss,entropy
82,28.62,8,,,,,
82,28.47,9,,,,,
82,29.07,10,,,,,
82,28.94,11,,,,,
82,27.55,12,,,,,
82,26.56,13,,,,,
82,28.64,14,,,,,
82,26.59,15,,,,,
82,28.91,16,,,,,
82,26.22,17,,,,,
82,28.11,18,,,,,
82,28.91,19,,,,,
82,28.36,20,,,,,
82,28.5,21,,,,,
82,27.26,22,,,,,
82,28.31,23,,,,,
82,29.02,24,,,,,
82,27.21,25,,,,,
82,28.86,26,,,,,
82,28.95,27,,,,,
82,28.82,28,,,,,
82,24.75,29,,,,,
82,28.89,30,,,,,
82,28.5,31,,,,,
82,28.78,32,,,,,
82,27.92,33,,,,,
82,27.79,34,,,,,
82,,35,-6.44,0.18,,,
83,28.08,0,,,,,
83,29.05,1,,,,,
83,28.77,2,,,,,
83,28.66,3,,,,,
83,24.54,4,,,,,
83,26.41,5,,,,,
83,27.65,6,,,,,
83,28.89,7,,,,,
83,28.89,8,,,,,
83,22.03,9,,,,,
83,28.88,10,,,,,
83,28.68,11,,,,,
83,29.12,12,,,,,
83,28.7,13,,,,,
83,28.41,14,,,,,
83,26.93,15,,,,,
83,29.19,16,,,,,
83,28.83,17,,,,,
83,29.35,18,,,,,
83,28.6,19,,,,,
83,28.82,20,,,,,
83,28.98,21,,,,,
83,27.79,22,,,,,
83,28.6,23,,,,,
83,28.68,24,,,,,
83,28.42,25,,,,,
83,28.12,26,,,,,
83,28.39,27,,,,,
83,28.79,28,,,,,
83,29.17,29,,,,,
83,24.83,30,,,,,
83,28.56,31,,,,,
83,28.58,32,,,,,
83,28.67,33,,,,,
83,28.83,34,,,,,
83,,35,0.99,0.03,,,
84,28.66,0,,,,,
84,22.89,1,,,,,
84,28.83,2,,,,,
84,28.98,3,,,,,
84,28.63,4,,,,,
84,26.21,5,,,,,
84,26.03,6,,,,,
84,29.05,7,,,,,
84,29.16,8,,,,,
84,26.81,9,,,,,
84,29.09,10,,,,,
84,29.17,11,,,,,
84,28.57,12,,,,,
84,29.2,13,,,,,
84,28.94,14,,,,,
84,29.09,15,,,,,
84,27.07,16,,,,,
84,27.95,17,,,,,
84,28.6,18,,,,,
84,28.86,19,,,,,
84,28.23,20,,,,,
84,28.34,21,,,,,
84,28.89,22,,,,,
84,28.82,23,,,,,
84,28.91,24,,,,,
84,22.81,25,,,,,
84,28.94,26,,,,,
84,28.53,27,,,,,
84,28.14,28,,,,,
84,28.43,29,,,,,
84,28.25,30,,,,,
84,25.03,31,,,,,
84,27.96,32,,,,,
84,27.95,33,,,,,
84,28.92,34,,,,,
84,28.97,35,,,,,
84,26.3,36,,,,,
84,28.77,37,,,,,
84,,38,-6.51,0.12,,,
85,28.39,0,,,,,
85,27.95,1,,,,,
85,25.66,2,,,,,
85,27.19,3,,,,,
85,28.46,4,,,,,
85,29.41,5,,,,,
85,28.87,6,,,,,
85,29.05,7,,,,,
85,28.82,8,,,,,
85,28.63,9,,,,,
85,25.54,10,,,,,
85,28.63,11,,,,,
85,28.67,12,,,,,
85,25.2,13,,,,,
85,29.44,14,,,,,
85,28.7,15,,,,,
85,28.04,16,,,,,
85,25.62,17,,,,,
85,27.92,18,,,,,
85,29.19,19,,,,,
85,28.05,20,,,,,
85,29.02,21,,,,,
85,28.79,22,,,,,
85,28.73,23,,,,,
85,28.77,24,,,,,
85,26.59,25,,,,,
85,29.19,26,,,,,
85,27.37,27,,,,,
85,28.74,28,,,,,
85,27.43,29,,,,,
85,27.97,30,,,,,
85,28.46,31,,,,,
85,27.26,32,,,,,
85,27.88,33,,,,,
85,,34,-10.78,0.12,,,
86,28.41,0,,,,,
86,28.76,1,,,,,
86,28.31,2,,,,,
86,28.87,3,,,,,
86,28.26,4,,,,,
86,28.59,5,,,,,
86,28.55,6,,,,,
86,28.81,7,,,,,
86,28.75,8,,,,,
86,29.09,9,,,,,
86,29.03,10,,,,,
86,27.94,11,,,,,
86,27.72,12,,,,,
86,29.01,13,,,,,
86,26.13,14,,,,,
86,29.06,15,,,,,
86,28.8,16,,,,,
86,27.51,17,,,,,
86,26.86,18,,,,,
86,28.1,19,,,,,
86,28.61,20,,,,,
86,28.95,21,,,,,
86,27.71,22,,,,,
86,28.65,23,,,,,
86,28.8,24,,,,,
86,28.84,25,,,,,
86,28.75,26,,,,,
86,29,27,,,,,
86,29.12,28,,,,,
86,28.97,29,,,,,
86,28.7,30,,,,,
86,27.84,31,,,,,
86,28.77,32,,,,,
86,28.78,33,,,,,
86,27.88,34,,,,,
86,28.74,35,,,,,
86,28.62,36,,,,,
86,29.05,37,,,,,
86,27.71,38,,,,,
86,28.21,39,,,,,
86,,40,6.34,-0.01,,,
87,27.19,0,,,,,
87,25.27,1,,,,,
87,28.26,2,,,,,
87,29.12,3,,,,,
87,28.76,4,,,,,
87,27.82,5,,,,,
87,28.12,6,,,,,
87,28.5,7,,,,,
87,27.57,8,,,,,
87,28.69,9,,,,,
87,27.46,10,,,,,
87,29.02,11,,,,,
87,26.52,12,,,,,
87,28.53,13,,,,,
87,28.33,14,,,,,
87,28.61,15,,,,,
87,28.89,16,,,,,
87,26.46,17,,,,,
87,28.12,18,,,,,
87,29.01,19,,,,,
87,27.85,20,,,,,
87,28.95,21,,,,,
87,28.14,22,,,,,
87,28.71,23,,,,,
87,28.84,24,,,,,
87,26.92,25,,,,,
87,29.04,26,,,,,
87,27.37,27,,,,,
87,27.95,28,,,,,
87,28.59,29,,,,,
87,28.89,30,,,,,
87,28.52,31,,,,,
87,29.2,32,,,,,
87,28.2,33,,,,,
87,28.89,34,,,,,
87,27,35,,,,,
87,28.28,36,,,,,
87,29.13,37,,,,,
87,28.61,38,,,,,
87,28.92,39,,,,,
87,26.98,40,,,,,
87,28.79,41,,,,,
87,28.5,42,,,,,
87,29.01,43,,,,,
87,,44,1.52,-0.09,,,
88,28.87,0,,,,,
88,29.24,1,,,,,
88,24.71,2,,,,,
88,28.74,3,,,,,
88,28.97,4,,,,,
88,25.82,5,,,,,
88,28.6,6,,,,,
88,28.96,7,,,,,
88,29.05,8,,,,,
88,28.84,9,,,,,
88,24.91,10,,,,,
88,29.07,11,,,,,
88,26.77,12,,,,,
88,28.63,13,,,,,
88,28.23,14,,,,,
88,28.74,15,,,,,
88,28.27,16,,,,,
88,28.59,17,,,,,
88,27.75,18,,,,,
88,29.02,19,,,,,
88,29.18,20,,,,,
88,28.83,21,,,,,
88,26.15,22,,,,,
88,28.96,23,,,,,
88,29.05,24,,,,,
88,29.24,25,,,,,
88,28.82,26,,,,,
88,28.87,27,,,,,
88,26.92,28,,,,,
88,28.91,29,,,,,
88,27.85,30,,,,,
88,27.26,31,,,,,
88,29.03,32,,,,,
88,27.98,33,,,,,
88,25.14,34,,,,,
88,28.59,35,,,,,
88,28.68,36,,,,,
88,28.36,37,,,,,
88,27.58,38,,,,,
88,,39,-1.61,0.15,,,
89,28.67,0,,,,,
89,28.76,1,,,,,
89,29.1,2,,,,,
89,27.71,3,,,,,
89,28.83,4,,,,,
89,28.83,5,,,,,
89,27.71,6,,,,,
89,28.92,7,,,,,
89,28.77,8,,,,,
89,29.1,9,,,,,
89,27.83,10,,,,,
89,29.19,11,,,,,
89,27.83,12,,,,,
89,28.69,13,,,,,
89,28.34,14,,,,,
89,27.04,15,,,,,
89,29.13,16,,,,,
89,29,17,,,,,
89,27.93,18,,,,,
89,28.89,19,,,,,
89,26.61,20,,,,,
89,28.43,21,,,,,
89,28.39,22,,,,,
89,29.1,23,,,,,
89,29.14,24,,,,,
89,29.03,25,,,,,
89,28.4,26,,,,,
89,28.71,27,,,,,
89,24.74,28,,,,,
89,28.51,29,,,,,
89,28.02,30,,,,,
89,28.65,31,,,,,
89,28.86,32,,,,,
89,28.64,33,,,,,
89,28.6,34,,,,,
89,28.69,35,,,,,
89,28.91,36,,,,,
89,,37,-5.41,0.07,,,
90,24.08,0,,,,,
90,29.07,1,,,,,
90,28.97,2,,,,,
90,27.86,3,,,,,
90,29,4,,,,,
90,27.31,5,,,,,
90,28.29,6,,,,,
90,28.59,7,,,,,
90,29.02,8,,,,,
90,28.61,9,,,,,
90,27.72,10,,,,,
90,26.85,11,,,,,
90,28.9,12,,,,,
90,28.64,13,,,,,
90,29,14,,,,,
90,28.93,15,,,,,
90,29.1,16,,,,,
90,27.25,17,,,,,
90,27.66,18,,,,,
90,28.91,19,,,,,
90,29.04,20,,,,,
90,29.14,21,,,,,
90,28.8,22,,,,,
90,29.11,23,,,,,
90,28.69,24,,,,,
90,29.06,25,,,,,
90,29.08,26,,,,,
90,29.2,27,,,,,
90,28.74,28,,,,,
90,28.92,29,,,,,
90,28.81,30,,,,,
90,29.07,31,,,,,
90,28.95,32,,,,,
90,28.82,33,,,,,
90,28.82,34,,,,,
90,28.81,35,,,,,
90,28.64,36,,,,,
90,,37,1.68,0.05,,,
91,28.45,0,,,,,
91,28.94,1,,,,,
91,28.94,2,,,,,
91,28.74,3,,,,,
91,27.5,4,,,,,
91,27.52,5,,,,,
91,28.3,6,,,,,
91,27.5,7,,,,,
91,28.79,8,,,,,
91,29.08,9,,,,,
91,25.19,10,,,,,
91,28.97,11,,,,,
91,28.68,12,,,,,
91,28.65,13,,,,,
91,26.81,14,,,,,
91,27.73,15,,,,,
91,28.32,16,,,,,
91,28.03,17,,,,,
91,25.51,18,,,,,
91,24.84,19,,,,,
91,25.46,20,,,,,
91,26.32,21,,,,,
91,29.06,22,,,,,
91,28.65,23,,,,,
91,29.03,24,,,,,
91,27.99,25,,,,,
91,26.12,26,,,,,
91,27.06,27,,,,,
91,29.03,28,,,,,
91,28.06,29,,,,,
91,28.92,30,,,,,
91,26.63,31,,,,,
91,26.19,32,,,,,
91,26.88,33,,,,,
91,27.72,34,,,,,
91,,35,-13.61,0.08,,,
92,28.32,0,,,,,
92,28.45,1,,,,,
92,28.26,2,,,,,
92,28.02,3,,,,,
92,28.14,4,,,,,
92,28.86,5,,,,,
92,29.1,6,,,,,
92,28.36,7,,,,,
92,29.46,8,,,,,
92,26.38,9,,,,,
92,28.94,10,,,,,
92,28.4,11,,,,,
92,28.76,12,,,,,
92,28.64,13,,,,,
92,29.29,14,,,,,
92,26.35,15,,,,,
92,27.92,16,,,,,
92,27.89,17,,,,,
92,28.44,18,,,,,
92,28.42,19,,,,,
92,28.96,20,,,,,
92,27.55,21,,,,,
92,28.7,22,,,,,
92,27.72,23,,,,,
92,27.43,24,,,,,
92,29.03,25,,,,,
92,28.14,26,,,,,
92,28.61,27,,,,,
92,28.74,28,,,,,
92,25.61,29,,,,,
92,29.13,30,,,,,
92,28.23,31,,,,,
92,29.2,32,,,,,
92,28.74,33,,,,,
92,28.71,34,,,,,
92,26,35,,,,,
92,29.21,36,,,,,
92,,37,-6.74,0.01,,,
93,28.86,0,,,,,
93,26.77,1,,,,,
93,23.9,2,,,,,
93,28.56,3,,,,,
93,27.61,4,,,,,
93,28.89,5,,,,,
93,28.93,6,,,,,
93,25.75,7,,,,,
93,28.89,8,,,,,
93,26.43,9,,,,,
93,27.5,10,,,,,
93,27.78,11,,,,,
93,28.94,12,,,,,
93,28.92,13,,,,,
93,28.69,14,,,,,
93,27.81,15,,,,,
93,28.37,16,,,,,
93,27.56,17,,,,,
93,26.36,18,,,,,
93,27.69,19,,,,,
93,29.04,20,,,,,
93,28.58,21,,,,,
93,28.98,22,,,,,
93,28.52,23,,,,,
93,28.98,24,,,,,
93,26.32,25,,,,,
93,29.02,26,,,,,
93,28.88,27,,,,,
93,28.89,28,,,,,
93,28.97,29,,,,,
93,29.02,30,,,,,
93,28.98,31,,,,,
93,26.86,32,,,,,
93,26.41,33,,,,,
93,29.11,34,,,,,
93,27.78,35,,,,,
93,28.84,36,,,,,
93,28.66,37,,,,,
93,27.63,38,,,,,
93,26.99,39,,,,,
93,26.28,40,,,,,
93,27.43,41,,,,,
93,,42,-5.8,0.06,,,
94,28.64,0,,,,,
94,28.82,1,,,,,
94,28.7,2,,,,,
94,28.43,3,,,,,
94,29.14,4,,,,,
94,29.1,5,,,,,
94,26.03,6,,,,,
94,28.18,7,,,,,
94,28.44,8,,,,,
94,28.76,9,,,,,
94,28.99,10,,,,,
94,28.73,11,,,,,
94,28.92,12,,,,,
94,29.28,13,,,,,
94,28.96,14,,,,,
94,25.09,15,,,,,
94,28.52,16,,,,,
94,29.07,17,,,,,
94,28.69,18,,,,,
94,25.26,19,,,,,
94,28.79,20,,,,,
94,28.73,21,,,,,
94,28.7,22,,,,,
94,28.57,23,,,,,
94,28.93,24,,,,,
94,29.42,25,,,,,
94,29.12,26,,,,,
94,27.57,27,,,,,
94,27.89,28,,,,,
94,24.84,29,,,,,
94,28.59,30,,,,,
94,28.49,31,,,,,
94,27.88,32,,,,,
94,26.85,33,,,,,
94,28.95,34,,,,,
94,28.73,35,,,,,
94,,36,1.43,0.02,,,
95,29.31,0,,,,,
95,28.71,1,,,,,
95,29.08,2,,,,,
95,28.7,3,,,,,
95,28.95,4,,,,,
95,29.06,5,,,,,
95,29.25,6,,,,,
95,23.75,7,,,,,
95,29.2,8,,,,,
95,27.21,9,,,,,
95,29.18,10,,,,,
95,28.97,11,,,,,
95,29.43,12,,,,,
95,26.83,13,,,,,
95,29.31,14,,,,,
95,28.57,15,,,,,
95,23.52,16,,,,,
95,28.92,17,,,,,
95,29.16,18,,,,,
95,26.42,19,,,,,
95,29.05,20,,,,,
95,28.86,21,,,,,
95,27.38,22,,,,,
95,28.53,23,,,,,
95,28.8,24,,,,,
95,28.59,25,,,,,
95,28.5,26,,,,,
95,29.1,27,,,,,
95,25.63,28,,,,,
95,28.39,29,,,,,
95,27.43,30,,,,,
95,28.5,31,,,,,
95,28.98,32,,,,,
95,28,33,,,,,
95,28.89,34,,,,,
95,27.9,35,,,,,
95,27.77,36,,,,,
95,27.29,37,,,,,
95,28.94,38,,,,,
95,28.85,39,,,,,
95,28.92,40,,,,,
95,,41,4.8,0.1,,,
96,28.95,0,,,,,
96,29.14,1,,,,,
96,28.46,2,,,,,
96,23.82,3,,,,,
96,28.7,4,,,,,
96,23.93,5,,,,,
96,27.56,6,,,,,
96,28.36,7,,,,,
96,29.09,8,,,,,
96,26.65,9,,,,,
96,28.78,10,,,,,
96,29.17,11,,,,,
96,28.86,12,,,,,
96,25.37,13,,,,,
96,29.06,14,,,,,
96,28.36,15,,,,,
96,28.76,16,,,,,
96,28.27,17,,,,,
96,25.13,18,,,,,
96,29.01,19,,,,,
96,28.54,20,,,,,
96,28.91,21,,,,,
96,29.08,22,,,,,
96,26.93,23,,,,,
96,28.71,24,,,,,
96,23.82,25,,,,,
96,26.47,26,,,,,
96,24.05,27,,,,,
96,28.86,28,,,,,
96,28.5,29,,,,,
96,28.99,30,,,,,
96,28.88,31,,,,,
96,27.77,32,,,,,
96,27.66,33,,,,,
96,29.02,34,,,,,
96,29.05,35,,,,,
96,25.48,36,,,,,
96,28.65,37,,,,,
96,28.97,38,,,,,
96,,39,-6.62,0.11,,,
97,28.1,0,,,,,
97,28.97,1,,,,,
97,28.88,2,,,,,
97,28.81,3,,,,,
97,25.38,4,,,,,
97,28.61,5,,,,,
97,24.74,6,,,,,
97,28.95,7,,,,,
97,28.12,8,,,,,
97,28.86,9,,,,,
97,28.9,10,,,,,
97,29.03,11,,,,,
97,26.36,12,,,,,
97,28.93,13,,,,,
97,29.04,14,,,,,
97,28.94,15,,,,,
97,28.78,16,,,,,
97,28.75,17,,,,,
97,28.21,18,,,,,
97,28.71,19,,,,,
97,26.7,20,,,,,
97,28.44,21,,,,,
97,26.39,22,,,,,
97,27.87,23,,,,,
97,28.2,24,,,,,
97,28.77,25,,,,,
97,29.31,26,,,,,
97,28.92,27,,,,,
97,29.19,28,,,,,
97,28.85,29,,,,,
97,29.01,30,,,,,
97,28.76,31,,,,,
97,26.86,32,,,,,
97,28.79,33,,,,,
97,25.55,34,,,,,
97,28.74,35,,,,,
97,28.98,36,,,,,
97,28.6,37,,,,,
97,28.83,38,,,,,
97,,39,-5.03,0.05,,,
98,28.91,0,,,,,
98,26.39,1,,,,,
98,28.97,2,,,,,
98,27.28,3,,,,,
98,28.92,4,,,,,
98,29.05,5,,,,,
98,28.08,6,,,,,
98,28.33,7,,,,,
98,27.44,8,,,,,
98,28.53,9,,,,,
98,29.11,10,,,,,
98,26.14,11,,,,,
98,24.65,12,,,,,
98,28.81,13,,,,,
98,27.46,14,,,,,
98,28.9,15,,,,,
98,28.82,16,,,,,
98,29.07,17,,,,,
98,29,18,,,,,
98,24.7,19,,,,,
98,28.79,20,,,,,
98,23.68,21,,,,,
98,29.06,22,,,,,
98,29,23,,,,,
98,29.36,24,,,,,
98,28.94,25,,,,,
98,28.72,26,,,,,
98,29.01,27,,,,,
98,27.94,28,,,,,
98,27.41,29,,,,,
98,28.9,30,,,,,
98,29.03,31,,,,,
98,27.94,32,,,,,
98,28.38,33,,,,,
98,29.01,34,,,,,
98,29.21,35,,,,,
98,28.59,36,,,,,
98,28.5,37,,,,,
98,,38,-7.86,-0.06,,,
99,24.8,0,,,,,
99,27.41,1,,,,,
99,28.92,2,,,,,
99,28.98,3,,,,,
99,29,4,,,,,
99,27.1,5,,,,,
99,28.89,6,,,,,
99,24.83,7,,,,,
99,28.85,8,,,,,
99,28.83,9,,,,,
99,28.7,10,,,,,
99,29.11,11,,,,,
99,27.34,12,,,,,
99,28.18,13,,,,,
99,24.85,14,,,,,
99,28.83,15,,,,,
99,25.41,16,,,,,
99,29,17,,,,,
99,28.93,18,,,,,
99,28.23,19,,,,,
99,25.26,20,,,,,
99,28.65,21,,,,,
99,26.43,22,,,,,
99,28.31,23,,,,,
99,28.47,24,,,,,
99,29.02,25,,,,,
99,28.33,26,,,,,
99,28.66,27,,,,,
99,27.92,28,,,,,
99,28.97,29,,,,,
99,29.07,30,,,,,
99,28.79,31,,,,,
99,28.26,32,,,,,
99,27.07,33,,,,,
99,29.5,34,,,,,
99,27.31,35,,,,,
99,29.09,36,,,,,
99,28.99,37,,,,,
99,28.46,38,,,,,
99,,39,0.14,-0.1,,,
100,28.15,0,,,,,
100,28.87,1,,,,,
100,29.19,2,,,,,
100,28.83,3,,,,,
100,29.05,4,,,,,
100,28.8,5,,,,,
100,28.74,6,,,,,
100,28.34,7,,,,,
100,28.75,8,,,,,
100,27.41,9,,,,,
100,28.93,10,,,,,
100,25.77,11,,,,,
100,24.99,12,,,,,
100,26.37,13,,,,,
100,28.98,14,,,,,
100,28.97,15,,,,,
100,28.64,16,,,,,
100,28.96,17,,,,,
100,29.01,18,,,,,
100,23.38,19,,,,,
100,28.58,20,,,,,
100,28.9,21,,,,,
100,26.95,22,,,,,
100,27.32,23,,,,,
100,28.06,24,,,,,
100,27.77,25,,,,,
100,27.94,26,,,,,
100,29.06,27,,,,,
100,28.93,28,,,,,
100,29.31,29,,,,,
100,28.22,30,,,,,
100,23.82,31,,,,,
100,24.03,32,,,,,
100,25.79,33,,,,,
100,29.02,34,,,,,
100,28.8,35,,,,,
100,26.16,36,,,,,
100,28.97,37,,,,,
100,,38,-7.36,-0.07,,,
101,28.9,0,,,,,
101,26.88,1,,,,,
101,28.76,2,,,,,
101,26.47,3,,,,,
101,26.82,4,,,,,
101,24.7,5,,,,,
101,28.91,6,,,,,
101,26.11,7,,,,,
101,27.07,8,,,,,
101,28.07,9,,,,,
101,28.67,10,,,,,
101,29.12,11,,,,,
101,26.74,12,,,,,
101,28.31,13,,,,,
101,28.14,14,,,,,
101,29.03,15,,,,,
101,28.64,16,,,,,
101,27.12,17,,,,,
101,27.63,18,,,,,
101,26.72,19,,,,,
101,28.79,20,,,,,
101,27.4,21,,,,,
101,26.98,22,,,,,
101,28.68,23,,,,,
101,29.09,24,,,,,
101,28.66,25,,,,,
101,28.83,26,,,,,
101,28.76,27,,,,,
101,28.74,28,,,,,
101,28.87,29,,,,,
101,28.5,30,,,,,
101,28.2,31,,,,,
101,28.82,32,,,,,
101,28.76,33,,,,,
101,28.77,34,,,,,
101,28.32,35,,,,,
101,,36,-4.8,0.12,,,
102,28.61,0,,,,,
102,27.77,1,,,,,
102,28.86,2,,,,,
102,26.24,3,,,,,
102,28.32,4,,,,,
102,28.71,5,,,,,
102,26.36,6,,,,,
102,28.7,7,,,,,
102,25.78,8,,,,,
102,25.82,9,,,,,
102,28.08,10,,,,,
102,26.58,11,,,,,
102,28.36,12,,,,,
102,28.39,13,,,,,
102,26.7,14,,,,,
102,28.91,15,,,,,
102,28.95,16,,,,,
102,27.5,17,,,,,
102,28.46,18,,,,,
102,27,19,,,,,
102,24.83,20,,,,,
102,26.04,21,,,,,
102,29.11,22,,,,,
102,29.01,23,,,,,
102,26.92,24,,,,,
102,29.06,25,,,,,
102,27.39,26,,,,,
102,28.74,27,,,,,
102,28.89,28,,,,,
102,28.91,29,,,,,
102,28.89,30,,,,,
102,29.19,31,,,,,
102,29.03,32,,,,,
102,28.7,33,,,,,
102,28.51,34,,,,,
102,28.24,35,,,,,
102,29.06,36,,,,,
102,,37,-1.06,0.14,,,
103,29.24,0,,,,,
103,27.22,1,,,,,
103,29.16,2,,,,,
103,27.43,3,,,,,
103,28.76,4,,,,,
103,29.08,5,,,,,
103,28.93,6,,,,,
103,22.99,7,,,,,
103,28.19,8,,,,,
103,28.76,9,,,,,
103,27.14,10,,,,,
103,29.02,11,,,,,
103,29.17,12,,,,,
103,29.01,13,,,,,
103,29.16,14,,,,,
103,28.71,15,,,,,
103,28.91,16,,,,,
103,28.76,17,,,,,
103,29.25,18,,,,,
103,27.36,19,,,,,
103,28.62,20,,,,,
103,27.67,21,,,,,
103,29.13,22,,,,,
103,28.98,23,,,,,
103,27.54,24,,,,,
103,28.74,25,,,,,
103,27.96,26,,,,,
103,28.94,27,,,,,
103,28.86,28,,,,,
103,29.19,29,,,,,
103,28.46,30,,,,,
103,28.99,31,,,,,
103,29.03,32,,,,,
103,28.21,33,,,,,
103,28.9,34,,,,,
103,28.92,35,,,,,
103,29.01,36,,,,,
103,28.66,37,,,,,
103,28.77,38,,,,,
103,28.56,39,,,,,
103,28.89,40,,,,,
103,28.9,41,,,,,
103,23.77,42,,,,,
103,,43,-0.4,0.01,,,
104,28.7,0,,,,,
104,28.86,1,,,,,
104,28.24,2,,,,,
104,28.71,3,,,,,
104,28.65,4,,,,,
104,27.81,5,,,,,
104,27.18,6,,,,,
104,28.75,7,,,,,
104,27.95,8,,,,,
104,28.72,9,,,,,
104,28.07,10,,,,,
104,28.65,11,,,,,
104,27.16,12,,,,,
104,28.54,13,,,,,
104,28.92,14,,,,,
104,28.9,15,,,,,
104,28.61,16,,,,,
104,26.59,17,,,,,
104,28.95,18,,,,,
104,26.43,19,,,,,
104,28.7,20,,,,,
104,27.72,21,,,,,
104,28.18,22,,,,,
104,28.01,23,,,,,
104,26.15,24,,,,,
104,28.99,25,,,,,
104,28.42,26,,,,,
104,28.84,27,,,,,
104,28.94,28,,,,,
104,28.29,29,,,,,
104,26.85,30,,,,,
104,27.35,31,,,,,
104,28.71,32,,,,,
104,28.82,33,,,,,
104,25.14,34,,,,,
104,,35,3.91,-0.01,,,
105,29.08,0,,,,,
105,28.82,1,,,,,
105,29.28,2,,,,,
105,28.44,3,,,,,
105,28.84,4,,,,,
105,28.96,5,,,,,
105,29.19,6,,,,,
105,23.93,7,,,,,
105,28.04,8,,,,,
105,28.04,9,,,,,
105,28.96,10,,,,,
105,28.3,11,,,,,
105,27.43,12,,,,,
105,26.29,13,,,,,
105,28.75,14,,,,,
105,24.88,15,,,,,
105,28.44,16,,,,,
105,28.81,17,,,,,
105,28.65,18,,,,,
105,28.18,19,,,,,
105,23.8,20,,,,,
105,28.79,21,,,,,
105,29.01,22,,,,,
105,28.7,23,,,,,
105,26.65,24,,,,,
105,28.61,25,,,,,
105,28.78,26,,,,,
105,29.06,27,,,,,
105,29.13,28,,,,,
105,28.65,29,,,,,
105,28.64,30,,,,,
105,28.9,31,,,,,
105,28.1,32,,,,,
105,29.08,33,,,,,
105,,34,8.5,0.07,,,
106,28.77,0,,,,,
106,29.14,1,,,,,
106,22.81,2,,,,,
106,29.15,3,,,,,
106,28.79,4,,,,,
106,28.64,5,,,,,
106,28.7,6,,,,,
106,27.53,7,,,,,
106,28.92,8,,,,,
106,29.04,9,,,,,
106,29.09,10,,,,,
106,26.65,11,,,,,
106,28.73,12,,,,,
106,27.18,13,,,,,
106,28.02,14,,,,,
106,27.14,15,,,,,
106,29,16,,,,,
106,28.95,17,,,,,
106,28.53,18,,,,,
106,29.01,19,,,,,
106,29.05,20,,,,,
106,26.3,21,,,,,
106,27.87,22,,,,,
106,28.22,23,,,,,
106,23.98,24,,,,,
106,26.56,25,,,,,
106,28.88,26,,,,,
106,28.44,27,,,,,
106,28.54,28,,,,,
106,27.49,29,,,,,
106,28.57,30,,,,,
106,27.85,31,,,,,
106,27.98,32,,,,,
106,29.07,33,,,,,
106,28.24,34,,,,,
106,27.56,35,,,,,
106,29.02,36,,,,,
106,28.67,37,,,,,
106,,38,2.45,0.13,,,
107,26.73,0,,,,,
107,28.91,1,,,,,
107,29.08,2,,,,,
107,28.68,3,,,,,
107,26.83,4,,,,,
107,26.94,5,,,,,
107,26.33,6,,,,,
107,28.88,7,,,,,
107,29.25,8,,,,,
107,27.4,9,,,,,
107,28.37,10,,,,,
107,28.6,11,,,,,
107,29.14,12,,,,,
107,28.96,13,,,,,
107,28.16,14,,,,,
107,28.23,15,,,,,
107,27.81,16,,,,,
107,29,17,,,,,
107,29.44,18,,,,,
107,28.27,19,,,,,
107,28.82,20,,,,,
107,29.23,21,,,,,
107,24.24,22,,,,,
107,28.96,23,,,,,
107,27.98,24,,,,,
107,28.15,25,,,,,
107,28.48,26,,,,,
107,29.04,27,,,,,
107,29.01,28,,,,,
107,29.36,29,,,,,
107,27.43,30,,,,,
107,28.07,31,,,,,
107,28.08,32,,,,,
107,28.84,33,,,,,
107,29.16,34,,,,,
107,28.98,35,,,,,
107,,36,11.38,0.13,,,
108,28.66,0,,,,,
108,28.77,1,,,,,
108,26.11,2,,,,,
108,28.2,3,,,,,
108,29.08,4,,,,,
108,29.13,5,,,,,
108,28.75,6,,,,,
108,26.47,7,,,,,
108,28.93,8,,,,,
108,27.27,9,,,,,
108,28.73,10,,,,,
108,28.5,11,,,,,
108,28.95,12,,,,,
108,27.75,13,,,,,
108,28.87,14,,,,,
108,28.98,15,,,,,
108,27.15,16,,,,,
108,25.57,17,,,,,
108,28.57,18,,,,,
108,28.13,19,,,,,
108,28.97,20,,,,,
108,28.86,21,,,,,
108,28.78,22,,,,,
108,28.67,23,,,,,
108,29.07,24,,,,,
108,27.89,25,,,,,
108,28.82,26,,,,,
108,29.13,27,,,,,
108,29.08,28,,,,,
108,28.82,29,,,,,
108,28.61,30,,,,,
108,28.99,31,,,,,
108,28.57,32,,,,,
108,29.24,33,,,,,
108,29.1,34,,,,,
108,28.6,35,,,,,
108,28.28,36,,,,,
108,28.21,37,,,,,
108,28.66,38,,,,,
108,27.64,39,,,,,
108,26.99,40,,,,,
108,,41,2.34,0.2,,,
109,28.76,0,,,,,
109,28.79,1,,,,,
109,25.66,2,,,,,
109,25.98,3,,,,,
109,28.68,4,,,,,
109,26.95,5,,,,,
109,28.83,6,,,,,
109,29.42,7,,,,,
109,28.74,8,,,,,
109,28.91,9,,,,,
109,28.88,10,,,,,
109,27.38,11,,,,,
109,25.78,12,,,,,
109,29.26,13,,,,,
109,25.74,14,,,,,
109,27.05,15,,,,,
109,26.43,16,,,,,
109,30.15,17,,,,,
109,31.06,18,,,,,
109,30.46,19,,,,,
109,30.22,20,,,,,
109,30.73,21,,,,,
109,31.14,22,,,,,
109,30.95,23,,,,,
109,28.8,24,,,,,
